city,district,front,rooms,living_rooms,bath_rooms,street_width,level,age,kitchen,garage,elevator,area,dimension_1,dimension_2,price
جدة,حي مريخ,شمالية شرقية,6,1,5,25,1,0,1,1,1,217,14,14,730000
جدة,حي الريان,شمالية,4,1,3,32,5,3,1,0,0,133,11,11,380000
الرياض,حي طويق,غربية,3,2,2,20,1,0,1,0,0,185,13,13,520000
الجبيل,حي مخطط الدخل المحدود,شرقية,5,1,4,30,1,6,1,0,0,210,14,14,600000
جدة,حي مريخ,شمالية غربية,5,1,3,22,2,0,1,1,1,175,13,13,530000
الدمام,حي الشعلة,شرقية,5,1,3,15,1,0,1,1,1,205,14,14,640000
جدة,حي النزهة,ثلاث شوارع,4,1,3,15,2,0,0,1,1,122,11,11,640000
الطائف,حي جبرة,شرقية,7,2,4,25,2,0,1,1,1,300,17,17,750000
جدة,حي مريخ,شرقية,5,2,4,25,3,0,1,1,1,260,16,16,630000
الدمام,حي النور,جنوبية,5,1,3,27,2,0,1,0,1,175,13,13,480000
بريدة,حي الخبيبية,جنوبية,5,1,5,15,1,0,1,1,0,450,21,21,600000
جدة,حي الواحة,شمالية,4,1,2,40,2,0,1,1,1,115,10,10,550000
جدة,حي مريخ,شمالية شرقية,4,1,3,15,4,0,1,1,1,140,11,11,499000
جدة,حي بريمان,غربية,4,1,3,21,3,0,1,1,1,130,11,11,395000
الدمام,حي الشعلة,جنوبية غربية,3,1,3,28,2,0,1,0,1,205,14,14,630000
جدة,حي الواحة,شمالية,4,1,3,20,2,0,1,1,1,138,11,11,460000
جدة,حي مريخ,شمالية,5,1,3,15,2,0,1,0,1,190,13,13,660000
خميس مشيط,حي الربيع,غربية,7,1,5,15,2,0,1,0,1,380,19,19,740000
جدة,حي النزهة,شمالية,5,1,4,16,2,0,1,1,1,175,13,13,720000
جدة,حي الواحة,جنوبية,4,1,3,20,2,0,1,1,1,130,11,11,600000
جدة,حي مريخ,شمالية غربية,5,1,3,24,2,0,1,1,1,180,13,13,400000
جدة,حي ابرق الرغامة,شمالية,4,1,3,14,4,0,0,0,0,131,11,11,380000
ابها,حي المروج,جنوبية شرقية,5,1,3,15,2,5,1,0,1,200,14,14,700000
جدة,حي المروة,جنوبية,6,1,3,21,3,0,1,1,1,235,15,15,780000
جدة,حي الواحة,شمالية شرقية,5,1,3,29,3,0,1,1,1,170,13,13,650000
جدة,حي الواحة,شرقية,4,1,3,40,3,0,1,1,1,145,12,12,499000
الدمام,حي الفردوس,شرقية,5,1,3,19,2,0,1,0,1,180,13,13,580000
الرياض,حي طويق,جنوبية شرقية,4,1,2,30,2,0,1,0,1,140,11,11,600000
الخبر,حي الكوثر,جنوبية,4,1,3,20,1,0,1,0,0,168,12,12,560000
الدمام,حي بدر,جنوبية غربية,5,1,3,24,1,0,1,1,1,250,15,15,770000
جدة,حي الواحة,غربية,5,1,3,40,3,0,1,1,1,164,12,12,530000
جدة,حي الرياض,شمالية,5,1,3,30,2,0,1,1,1,171,13,13,490000
جدة,حي ابرق الرغامة,شرقية,6,1,3,25,2,0,1,0,1,215,14,14,755000
الدمام,حي الشعلة,شمالية,5,1,3,15,2,0,0,1,1,190,13,13,660000
جدة,حي مريخ,شرقية,5,2,4,17,1,0,1,0,1,140,11,11,560000
مكة المكرمة,حي الملك فهد,غربية,5,1,3,15,2,10,1,0,1,185,13,13,720000
مكة المكرمة,حي الملك فهد,شمالية,5,1,3,25,3,0,1,0,1,204,14,14,650000
الرياض,حي ظهرة لبن,شمالية شرقية,3,1,2,30,1,5,1,0,1,88,9,9,390000
الدمام,حي النور,شمالية,5,1,3,10,1,0,1,0,1,183,13,13,580000
جدة,حي الريان,شرقية,6,1,3,18,2,0,1,1,1,190,13,13,650000
جدة,حي الريان,شرقية,6,1,5,20,4,0,0,1,1,210,14,14,780000
مكة المكرمة,حي العدل,شرقية,4,1,3,5,2,1,1,1,1,172,13,13,550000
الظهران,حي هجر,شرقية,3,1,5,15,2,0,1,0,1,171,13,13,570000
الدمام,حي النور,جنوبية غربية,4,1,3,20,1,0,1,1,1,225,15,15,570000
الرياض,حي اليرموك,جنوبية غربية,3,1,2,30,4,7,1,0,1,106,10,10,750000
الرياض,حي ظهرة لبن,شرقية,3,1,3,32,2,0,1,0,1,133,11,11,470000
جدة,حي الواحة,غربية,4,1,3,15,2,0,1,1,1,126,11,11,450000
الظهران,حي هجر,شمالية,5,1,3,20,2,0,1,0,1,205,14,14,700000
الدمام,حي النور,جنوبية شرقية,6,1,4,20,2,0,1,1,1,180,13,13,480000
جدة,حي الواحة,شمالية,5,1,3,5,2,0,0,1,1,141,11,11,650000
جدة,حي مريخ,شمالية غربية,5,1,4,23,2,0,1,1,1,233,15,15,700000
مكة المكرمة,حي بطحاء قريش,شمالية,4,1,3,20,1,0,1,0,1,246,15,15,750000
جدة,حي الواحة,شرقية,4,1,3,20,2,0,1,1,1,136,11,11,620000
جدة,حي الصفا,شمالية,5,1,3,20,3,0,1,1,1,170,13,13,540000
جدة,حي السلامة,شمالية شرقية,4,1,2,15,2,0,1,0,1,103,10,10,490000
مكة المكرمة,حي الاندلس,جنوبية شرقية,2,1,2,60,16,2,1,1,1,61,7,7,700000
الدمام,حي النور,شمالية,5,1,3,20,1,0,1,0,1,200,14,14,550000
الخبر,حي المدينة الرياضية,شرقية,3,2,2,20,1,10,1,1,0,154,12,12,500000
الرياض,حي المروة,شمالية,5,1,3,39,1,0,1,0,1,180,13,13,650000
جدة,حي مريخ,شمالية غربية,5,1,4,21,2,0,1,1,1,150,12,12,470000
جدة,حي الربوة,جنوبية,4,1,4,21,4,0,1,1,1,200,14,14,680000
جدة,حي الواحة,شمالية,5,1,3,16,1,0,1,1,1,160,12,12,680000
جازان,حي الروضة,جنوبية,6,1,3,33,2,0,1,0,1,211,14,14,600000
جدة,حي الريان,شرقية,5,1,3,15,5,0,1,1,1,300,17,17,745000
الرياض,حي الدار البيضاء,غربية,4,1,2,30,3,0,1,0,1,130,11,11,450000
الدمام,حي النور,شرقية,5,1,3,15,1,0,0,1,1,200,14,14,560000
جدة,حي المنار,شمالية شرقية,5,1,4,25,1,0,1,1,1,155,12,12,569000
عنيزة,حي السلام,شمالية,3,2,2,21,1,2,1,1,1,200,14,14,550000
جدة,حي الواحة,جنوبية شرقية,5,1,4,25,2,0,1,1,1,165,12,12,670000
جدة,حي الفيصلية,شمالية شرقية,5,1,3,25,2,0,1,1,1,171,13,13,620000
جدة,حي مريخ,شرقية,5,2,3,29,4,0,1,1,1,118,10,10,470000
جدة,حي الصفا,غربية,4,1,4,20,5,0,0,1,1,210,14,14,780000
جدة,حي المنار,شمالية,4,1,4,16,4,4,1,1,1,140,11,11,450000
جدة,حي الصفا,شمالية,5,1,3,15,1,0,1,1,1,195,13,13,570000
الرياض,حي طويق,شرقية,5,1,3,30,2,0,1,0,1,198,14,14,605000
الدمام,حي الفردوس,شرقية,5,1,3,26,2,0,1,0,1,200,14,14,590000
الرياض,حي ظهرة لبن,شمالية,4,1,4,0,2,1,1,0,0,190,13,13,670000
جدة,حي طيبة,شمالية غربية,5,1,4,30,3,0,1,1,1,195,13,13,495000
الرياض,حي ظهرة لبن,غربية,3,1,2,30,2,10,0,0,1,132,11,11,460000
جدة,حي الواحة,شرقية,5,1,4,24,4,0,1,1,1,175,13,13,590000
جدة,حي الواحة,جنوبية شرقية,4,1,3,20,2,0,1,1,1,134,11,11,575000
الرياض,حي طويق,شرقية,3,1,3,20,2,0,1,0,1,208,14,14,640000
تبوك,حي ابو سبعة,شرقية,5,1,5,25,1,0,1,0,1,272,16,16,560000
جدة,حي الواحة,شرقية,4,1,3,35,4,0,1,1,1,154,12,12,480000
خميس مشيط,حي الواحة,شرقية,3,1,3,20,3,0,1,0,1,180,13,13,390000
الدمام,حي طيبة,شمالية غربية,4,1,3,25,1,0,1,1,1,225,15,15,680000
جدة,حي الصفا,شمالية,5,1,5,21,5,0,1,1,1,280,16,16,750000
الرياض,حي ظهرة نمار,جنوبية,3,2,3,30,2,0,1,0,1,166,12,12,650000
الرياض,حي ظهرة لبن,غربية,3,1,3,30,2,0,0,1,1,150,12,12,750000
الرياض,حي طويق,شرقية,4,1,4,30,2,0,1,0,1,200,14,14,595000
جدة,حي مريخ,جنوبية شرقية,4,1,3,23,3,0,1,1,1,133,11,11,390000
جدة,حي النزهة,جنوبية,4,1,3,16,2,0,1,1,1,140,11,11,550000
جدة,حي الواحة,شمالية,4,1,3,20,4,0,1,1,1,125,11,11,470000
الرياض,حي عكاظ,شرقية,6,1,4,35,2,0,1,0,1,180,13,13,550000
جازان,حي السويس,شرقية,5,1,3,20,2,0,1,0,0,230,15,15,600000
جدة,حي الواحة,شرقية,4,1,3,20,2,0,1,1,1,132,11,11,420000
جدة,حي الواحة,شمالية,4,1,3,20,3,0,1,1,1,130,11,11,570000
جدة,حي مريخ,شرقية,5,1,3,20,4,0,1,1,1,200,14,14,650000
جدة,حي مريخ,شمالية,4,1,4,31,5,0,1,1,1,260,16,16,670000
مكة المكرمة,حي الخضراء,شمالية,5,1,3,15,2,0,1,1,1,200,14,14,500000
جدة,حي الواحة,شمالية,5,1,3,25,2,0,1,1,1,166,12,12,680000
جدة,حي مريخ,شرقية,5,1,3,25,2,0,0,1,1,156,12,12,500000
الدمام,حي الفردوس,شمالية,6,1,4,19,1,0,1,1,1,200,14,14,590000
الرياض,حي طويق,شرقية,5,1,3,30,1,0,1,0,1,180,13,13,550000
جدة,حي الفيحاء,شمالية,1,1,4,15,2,0,0,0,0,190,13,13,780000
الخبر,حي التحلية,غربية,4,1,3,18,1,0,1,1,0,180,13,13,680000
الدمام,حي الشعلة,شمالية شرقية,3,1,3,25,3,0,1,0,1,205,14,14,580000
الظهران,حي هجر,شرقية,3,1,3,20,3,0,1,0,1,190,13,13,620000
جدة,حي الاميرعبدالمجيد,شمالية,5,1,3,50,7,30,1,0,1,220,14,14,600000
الدمام,حي النور,شرقية,5,1,3,21,4,0,1,0,1,250,15,15,600000
الدمام,حي الشعلة,جنوبية,5,1,4,30,2,0,1,1,1,185,13,13,550000
جدة,حي مريخ,جنوبية شرقية,4,2,1,15,2,0,0,1,1,120,10,10,470000
الرياض,حي ظهرة لبن,شمالية,2,2,2,30,2,6,0,0,1,143,11,11,510000
جدة,حي المروة,جنوبية,4,2,3,16,2,2,1,1,1,130,11,11,485000
جدة,حي المروة,شمالية,4,1,4,25,1,0,1,1,1,131,11,11,460000
الرياض,حي الدار البيضاء,غربية,4,1,2,31,2,0,1,0,1,150,12,12,470000
الظهران,حي هجر,غربية,6,1,4,20,2,0,1,1,1,176,13,13,600000
الرياض,حي ظهرة لبن,غربية,5,1,3,30,1,2,1,1,0,136,11,11,600000
جدة,حي الواحة,شمالية شرقية,4,1,4,27,2,0,1,1,1,192,13,13,720000
جدة,حي الفيحاء,جنوبية شرقية,5,1,3,31,2,0,1,1,1,170,13,13,619000
مكة المكرمة,حي العسيلة,شرقية,5,1,4,15,2,0,1,1,1,224,14,14,670000
الدمام,حي المنار,جنوبية,4,1,4,20,2,0,1,0,0,240,15,15,750000
جدة,حي الصفا,شمالية شرقية,4,1,3,25,2,0,1,1,1,130,11,11,480000
جدة,حي الواحة,جنوبية شرقية,5,1,4,5,2,0,1,1,1,190,13,13,740000
الدمام,حي الصناعية,شرقية,6,1,3,30,2,0,1,1,1,200,14,14,540000
الدمام,حي الزهور,شرقية,4,1,2,20,2,6,1,0,1,136,11,11,500000
جدة,حي طيبة,شمالية,5,1,4,20,5,0,1,0,1,339,18,18,750000
جدة,حي المنار,شمالية,4,1,3,25,2,0,1,0,0,134,11,11,475000
جدة,حي الواحة,شمالية,5,1,4,20,1,0,1,1,1,174,13,13,740000
الدمام,حي النور,شرقية,6,1,3,20,2,1,1,0,0,230,15,15,580000
الهفوف,حي النايفية,جنوبية,3,1,3,18,1,0,1,1,0,180,13,13,750000
جدة,حي مريخ,شرقية,5,1,4,14,5,0,1,1,1,250,15,15,680000
الدمام,حي النور,شمالية,5,1,3,15,2,0,1,0,0,175,13,13,480000
ابها,حي القريقر,غربية,4,1,4,15,3,0,1,0,1,207,14,14,770000
الرياض,حي النهضة,شمالية,4,1,3,40,2,7,0,1,0,173,13,13,700000
الهفوف,حي الزهرة,غربية,3,1,2,16,2,5,1,0,1,140,11,11,370000
الدمام,حي الشعلة,شرقية,5,1,3,25,1,0,1,1,1,190,13,13,620000
جدة,حي مريخ,شرقية,6,1,4,41,3,0,1,1,1,200,14,14,640000
جدة,حي الريان,شمالية شرقية,4,1,3,26,3,0,1,1,1,180,13,13,600000
جازان,حي السويس,شمالية,6,1,5,20,1,0,0,0,0,205,14,14,650000
جدة,حي مريخ,شمالية شرقية,5,1,3,25,3,0,1,1,1,160,12,12,540000
الدمام,حي النور,غربية,5,1,3,38,1,0,1,1,1,220,14,14,630000
جدة,حي الواحة,غربية,5,1,4,16,2,0,1,1,1,175,13,13,700000
جدة,حي الريان,جنوبية,4,1,3,22,2,0,1,1,1,140,11,11,400000
الدمام,حي النور,غربية,3,3,3,32,2,0,1,1,1,160,12,12,470000
الخبر,حي الحمرا,جنوبية,3,1,3,5,4,5,1,1,1,146,12,12,550000
الرياض,حي القادسية,جنوبية,3,1,3,25,1,0,1,0,0,171,13,13,630000
جدة,حي الواحة,شمالية,4,1,3,30,20,0,1,1,1,140,11,11,460000
جدة,حي الريان,شمالية شرقية,4,1,3,30,2,0,1,1,1,125,11,11,390000
جدة,حي الواحة,شمالية,4,1,3,15,2,0,1,1,1,128,11,11,590000
جدة,حي مريخ,جنوبية,4,1,3,25,3,0,1,1,1,120,10,10,500000
الرياض,حي طويق,شمالية,1,2,3,30,1,0,1,0,1,200,14,14,540000
الرياض,حي طويق,شمالية,4,1,5,30,1,0,1,0,1,190,13,13,730000
الرياض,حي النظيم,شمالية,3,1,2,30,1,1,1,0,0,104,10,10,410000
جدة,حي مريخ,شمالية غربية,4,1,3,25,2,0,1,1,1,135,11,11,450000
الرياض,حي طويق,غربية,3,1,3,30,1,0,1,0,1,135,11,11,495000
جدة,حي الريان,جنوبية,4,1,3,32,2,0,1,1,1,126,11,11,390000
الرياض,حي ظهرة نمار,شمالية,3,1,4,30,2,0,1,0,0,174,13,13,720000
جدة,حي الواحة,جنوبية,5,1,4,16,5,0,1,1,1,220,14,14,770000
الدمام,حي الفردوس,شرقية,5,1,4,20,2,0,1,1,1,145,12,12,420000
جدة,حي مريخ,شمالية شرقية,4,1,3,25,3,0,1,1,1,143,11,11,550000
الظهران,حي هجر,شمالية,4,3,3,86,2,0,1,0,1,190,13,13,620000
جدة,حي الواحة,شرقية,3,1,3,23,2,0,1,1,1,123,11,11,550000
جدة,حي الواحة,شمالية,5,1,3,5,1,0,1,0,0,172,13,13,620000
جدة,حي مريخ,شمالية,5,2,4,20,3,0,1,1,1,230,15,15,730000
جدة,حي ابرق الرغامة,شرقية,5,1,4,33,2,0,1,1,1,140,11,11,365000
مكة المكرمة,حي البحيرات,شمالية,6,1,4,20,1,0,1,1,1,221,14,14,710000
جدة,حي الواحة,جنوبية شرقية,4,1,3,25,2,0,1,1,1,130,11,11,570000
الدمام,حي الشعلة,جنوبية,5,1,3,15,3,0,0,0,1,182,13,13,650000
جدة,حي الواحة,جنوبية غربية,5,2,4,40,5,0,1,1,1,303,17,17,770000
جدة,حي الواحة,غربية,4,1,3,20,2,0,1,1,1,125,11,11,450000
جدة,حي الصفا,غربية,5,1,4,15,4,0,1,1,1,180,13,13,740000
جدة,حي مريخ,شمالية غربية,3,1,2,26,2,0,1,1,1,110,10,10,380000
جدة,حي الواحة,جنوبية شرقية,4,1,4,20,4,0,1,1,1,149,12,12,520000
جدة,حي النزهة,شمالية,4,1,3,15,2,0,1,1,1,134,11,11,490000
صفوى,حي ابو معن,شرقية,7,1,4,30,2,0,1,1,1,200,14,14,530000
جدة,حي الصفا,شمالية,5,1,4,15,2,0,1,1,1,160,12,12,720000
جدة,حي الواحة,شمالية,5,1,3,40,2,0,1,1,1,167,12,12,520000
الهفوف,حي العويمرية,شمالية,4,2,3,25,1,0,1,1,0,190,13,13,650000
الرياض,حي المروة,شمالية,3,1,3,15,1,0,0,1,0,275,16,16,745000
الدمام,حي النور,غربية,3,3,3,32,2,0,1,1,1,175,13,13,470000
جدة,حي الواحة,شمالية,4,1,3,20,2,0,1,1,1,147,12,12,470000
الدمام,حي الشعلة,جنوبية شرقية,5,1,3,16,2,0,1,1,1,192,13,13,660000
جدة,حي المروة,شمالية غربية,6,2,4,15,4,11,1,1,1,232,15,15,750000
جدة,حي الواحة,شرقية,5,1,3,41,2,0,1,1,1,161,12,12,530000
مكة المكرمة,حي الشوقية,شمالية,6,1,4,15,2,0,1,1,1,220,14,14,750000
الرياض,حي ظهرة لبن,غربية,3,1,2,40,3,0,1,1,1,114,10,10,525000
جدة,حي مريخ,شرقية,5,1,3,25,3,0,0,1,1,141,11,11,520000
جدة,حي الواحة,شمالية,4,1,3,23,3,0,1,1,1,125,11,11,470000
جدة,حي الواحة,شمالية شرقية,4,1,3,20,2,0,1,1,1,138,11,11,590000
الرياض,حي القادسية,شرقية,3,1,3,32,1,0,1,0,1,224,14,14,779000
الجبيل,حي مخطط الدخل المحدود,جنوبية,6,1,4,40,1,0,1,1,1,250,15,15,700000
جدة,حي مريخ,شمالية غربية,6,1,3,15,3,0,0,1,1,230,15,15,660000
جدة,حي الواحة,شمالية,4,1,3,40,3,1,1,1,1,160,12,12,500000
بريدة,حي سلطانة,شمالية غربية,3,2,4,20,1,0,1,1,0,650,25,25,580000
جدة,حي الواحة,شمالية غربية,4,1,3,70,3,0,1,1,1,154,12,12,510000
جدة,حي مريخ,شمالية غربية,6,4,4,30,2,0,1,1,1,235,15,15,750000
جدة,حي الرياض,شمالية شرقية,4,1,3,25,3,0,1,1,1,136,11,11,420000
جدة,حي الواحة,شمالية,5,1,3,20,1,0,1,0,0,165,12,12,690000
الدمام,حي الشعلة,جنوبية,6,1,4,30,2,0,1,1,1,260,16,16,720000
الرياض,حي طويق,شرقية,5,2,5,30,1,0,1,0,0,220,14,14,650000
الرياض,حي ظهرة لبن,شرقية,3,1,2,30,3,10,0,0,1,97,9,9,360000
جدة,حي الواحة,شمالية شرقية,4,1,3,40,7,0,1,1,1,150,12,12,450000
جدة,حي مريخ,شمالية شرقية,5,1,3,20,5,5,1,1,1,120,10,10,460000
الدمام,حي الشعلة,جنوبية,5,1,3,15,1,0,1,1,1,180,13,13,580000
جدة,حي مريخ,شمالية,6,2,4,50,2,0,1,1,1,240,15,15,700000
جدة,حي الواحة,غربية,4,1,3,25,3,0,1,1,1,150,12,12,590000
جدة,حي الواحة,شرقية,5,1,3,20,2,1,1,0,1,159,12,12,670000
جدة,حي الواحة,شمالية,3,1,2,21,1,0,1,1,1,100,10,10,360000
الرياض,حي الخليج,شرقية,3,1,2,15,2,7,1,0,1,120,10,10,540000
جازان,حي الصفا,جنوبية,5,1,3,25,4,0,1,0,0,220,14,14,540000
جدة,حي مريخ,شمالية,5,1,4,15,2,0,1,1,1,166,12,12,650000
الدمام,حي النور,شمالية شرقية,5,2,3,20,1,0,1,1,1,220,14,14,480000
الدمام,حي النور,شمالية,3,1,3,22,1,0,1,1,1,223,14,14,610000
جدة,حي الواحة,شمالية,5,2,4,28,5,0,1,1,1,267,16,16,730000
جدة,حي الربوة,شمالية,5,1,4,20,2,0,1,1,1,168,12,12,680000
جدة,حي الصوارى,غربية,5,1,4,32,4,0,1,1,1,166,12,12,750000
جدة,حي بني مالك,غربية,5,1,4,20,2,0,0,1,1,176,13,13,770000
جدة,حي الواحة,شرقية,5,1,3,25,3,0,1,1,1,160,12,12,530000
الدمام,حي الشعلة,جنوبية,5,1,3,20,1,0,1,0,0,200,14,14,670000
خميس مشيط,حي الواحة,شرقية,6,1,4,15,1,0,1,0,0,300,17,17,570000
الرياض,حي طويق,شمالية,3,1,5,20,2,0,1,1,1,187,13,13,580000
الرياض,حي طويق,غربية,3,1,3,32,1,0,1,0,1,186,13,13,570000
الدمام,حي النور,شرقية,5,1,3,71,1,0,1,1,1,200,14,14,560000
احد رفيده,حي السلامة,شرقية,4,1,3,20,2,0,1,0,1,207,14,14,470000
الدمام,حي الفردوس,شرقية,5,1,3,20,2,0,1,0,1,200,14,14,580000
جدة,حي الواحة,أربع شوارع,5,1,4,30,4,0,1,1,1,172,13,13,540000
جدة,حي مريخ,جنوبية شرقية,3,1,3,5,2,0,1,1,1,210,14,14,630000
مكة المكرمة,حي الملك فهد,جنوبية,5,1,4,25,1,0,1,0,1,280,16,16,750000
الدمام,حي النور,شرقية,5,1,3,16,2,0,1,1,1,220,14,14,570000
جدة,حي الواحة,جنوبية شرقية,4,1,3,25,3,0,1,1,1,133,11,11,550000
جدة,حي الواحة,شمالية,4,1,3,40,2,0,1,1,1,135,11,11,460000
الرياض,حي ظهرة لبن,غربية,4,1,2,25,2,9,1,0,1,132,11,11,530000
ابها,حي الشرفية,شرقية,5,1,3,15,1,0,1,0,0,180,13,13,650000
جدة,حي الواحة,شمالية شرقية,5,1,4,25,2,0,1,1,1,171,13,13,500000
جدة,حي الاميرعبدالمجيد,شمالية,5,1,3,5,2,0,1,1,1,176,13,13,700000
جدة,حي الفيحاء,شمالية شرقية,5,1,3,20,1,0,1,1,1,170,13,13,610000
الرياض,حي طويق,جنوبية,4,1,3,30,2,4,1,0,1,130,11,11,380000
جدة,حي الواحة,شرقية,4,1,3,21,4,0,1,1,1,130,11,11,429000
جدة,حي الصفا,شمالية شرقية,4,1,3,20,2,0,0,0,0,130,11,11,470000
جدة,حي الصفا,شمالية,5,1,3,16,3,0,0,1,1,165,12,12,700000
الرياض,حي طويق,جنوبية,3,1,3,25,3,0,1,0,1,168,12,12,610000
الدمام,حي النور,شرقية,5,1,3,12,2,1,1,0,0,236,15,15,550000
جدة,حي مريخ,شمالية,4,1,3,15,4,0,1,1,1,150,12,12,530000
جدة,حي الواحة,شمالية شرقية,5,1,3,25,3,0,1,1,1,155,12,12,480000
جدة,حي مريخ,غربية,4,1,3,25,2,0,1,1,1,220,14,14,680000
جدة,حي الواحة,شمالية غربية,4,1,3,22,2,0,0,1,1,138,11,11,620000
الدمام,حي النور,شمالية,4,1,3,23,1,3,1,0,1,190,13,13,450000
الرياض,حي ظهرة لبن,شمالية,4,1,2,30,2,5,1,0,1,140,11,11,500000
جدة,حي الواحة,شمالية,4,1,3,26,7,0,1,1,1,148,12,12,450000
جدة,حي مريخ,شمالية شرقية,5,1,5,26,3,0,1,1,1,255,15,15,730000
جدة,حي الصفا,جنوبية,6,1,3,20,2,0,1,1,1,190,13,13,720000
الرياض,حي النظيم,غربية,3,1,3,30,2,0,1,0,1,115,10,10,430000
